AMPLITUDE,TEMPERATURE,PPVOLTAGE
0.0037,29,1.92338
0.00372,29,1.92802
0.00374,29,1.93874
0.00376,29,1.948
0.00378,29,1.96113
0.0038,29,1.96567
0.00382,29,1.9792
0.00384,29,1.9894
0.00386,29,1.99759
0.00388,29,2.00344
0.0039,29,2.01253
0.00392,29,2.02283
0.00394,29,2.03223
0.00396,29,2.0413
0.00398,29,2.05033
0.004,29,2.05927
0.00402,29,2.0608
0.00404,29,2.07435
0.00406,29,2.08499
0.00408,29,2.09497
0.0041,29,2.10067
0.00412,29,2.1101
0.00414,29,2.10852
0.00416,29,2.11979
0.00418,29,2.13151
0.0042,29,2.14079
0.00422,29,2.14905
0.00424,29,2.1593
0.00426,29,2.16591
0.00428,29,2.17938
0.0043,29,2.1882
0.00432,29,2.19556
0.00434,29,2.2043
0.00436,29,2.21392
0.00438,29,2.22285
0.0044,29,2.22679
0.00442,29,2.2439
0.00444,29,2.25213
0.00446,29,2.25849
0.00448,29,2.26835
0.0045,29,2.274
0.00452,29,2.28857
0.00454,29,2.29345
0.00456,29,2.29855
0.00458,29,2.31053
0.0046,29,2.31779
0.00462,29,2.3346
0.00464,29,2.36616
0.00466,29,2.34389
0.00468,29,2.34967
0.0047,29,2.35817
0.00472,29,2.37169
0.00474,29,2.38374
0.00476,29,2.40167
0.00478,29,2.39976
0.0048,29,2.40651
0.00482,29,2.41207
0.00484,29,2.41725
0.00486,29,2.42596
0.00488,29,2.45381
0.0049,29,2.44509
0.00492,29,2.46916
0.00494,29,2.47947
0.00496,29,2.48423
0.00498,29,2.48415
0.005,29,2.49057
0.001,30,0.522022
0.00102,30,0.530914
0.00104,30,0.541802
0.00106,30,0.552267
0.00108,30,0.563127
0.0011,30,0.572472
0.00112,30,0.585408
0.00114,30,0.596327
0.00116,30,0.607981
0.00118,30,0.619043
0.0012,30,0.626691
0.00122,30,0.637146
0.00124,30,0.648249
0.00126,30,0.659198
0.00128,30,0.672781
0.0013,30,0.680788
0.00132,30,0.692442
0.00134,30,0.70313
0.00136,30,0.714329
0.00138,30,0.722814
0.0014,30,0.733233
0.00142,30,0.743953
0.00144,30,0.754536
0.00146,30,0.765268
0.00148,30,0.77487
0.0015,30,0.785358
0.00152,30,0.796703
0.00154,30,0.807651
0.00156,30,0.80973
0.00158,30,0.820102
0.0016,30,0.832101
0.00162,30,0.840727
0.00164,30,0.852513
0.00166,30,0.862651
0.00168,30,0.871923
0.0017,30,0.882494
0.00172,30,0.893947
0.00174,30,0.904668
0.00176,30,0.915011
0.00178,30,0.925345
0.0018,30,0.935248
0.00182,30,0.944319
0.00184,30,0.954732
0.00186,30,0.966263
0.00188,30,0.976614
0.0019,30,0.99119
0.00192,30,1.00014
0.00194,30,1.00982
0.00196,30,1.02194
0.00198,30,1.02924
0.002,30,1.03866
0.00202,30,1.05276
0.00204,30,1.05808
0.00206,30,1.07027
0.00208,30,1.08231
0.0021,30,1.08884
0.00212,30,1.09756
0.00214,30,1.10676
0.00216,30,1.11926
0.00218,30,1.13189
0.0022,30,1.1457
0.00222,30,1.15585
0.00224,30,1.17333
0.00226,30,1.17797
0.00228,30,1.19001
0.0023,30,1.20348
0.00232,30,1.21204
0.00234,30,1.21986
0.00236,30,1.22817
0.00238,30,1.23902
0.0024,30,1.24755
0.00242,30,1.2579
0.00244,30,1.26777
0.00246,30,1.28883
0.00248,30,1.3018
0.0025,30,1.31218
0.00252,30,1.31325
0.00254,30,1.32762
0.00256,30,1.33946
0.00258,30,1.34747
0.0026,30,1.36027
0.00262,30,1.37064
0.00264,30,1.37716
0.00266,30,1.38138
0.00268,30,1.40095
0.0027,30,1.4113
0.00272,30,1.42152
0.00274,30,1.43066
0.00276,30,1.4381
0.00278,30,1.44522
0.0028,30,1.46009
0.00282,30,1.47184
0.00284,30,1.48035
0.00286,30,1.48866
0.00288,30,1.4967
0.0029,30,1.50342
0.00292,30,1.51416
0.00294,30,1.52308
0.00296,30,1.52571
0.00298,30,1.54504
0.003,30,1.55881
0.00302,30,1.56607
0.00304,30,1.57882
0.00306,30,1.58879
0.00308,30,1.59697
0.0031,30,1.6082
0.00312,30,1.62756
0.00314,30,1.63076
0.00316,30,1.63773
0.00318,30,1.65175
0.0032,30,1.66024
0.00322,30,1.67117
0.00324,30,1.68198
0.00326,30,1.68844
0.00328,30,1.6991
0.0033,30,1.71634
0.00332,30,1.72664
0.00334,30,1.73781
0.00336,30,1.74758
0.00338,30,1.75918
0.0034,30,1.76595
0.00342,30,1.77412
0.00344,30,1.78716
0.00346,30,1.79414
0.00348,30,1.8092
0.0035,30,1.82071
0.00352,30,1.8234
0.00354,30,1.8362
0.00356,30,1.83989
0.00358,30,1.85401
0.0036,30,1.86332
0.00362,30,1.87083
0.00364,30,1.88001
0.00366,30,1.88806
0.00368,30,1.8967
0.0037,30,1.90672
0.00372,30,1.91567
0.00374,30,1.92584
0.00376,30,1.9346
0.00378,30,1.94303
0.0038,30,1.9514
0.00382,30,1.95954
0.00384,30,1.96542
0.00386,30,1.97591
0.00388,30,1.97288
0.0039,30,1.98626
0.00392,30,1.99372
0.00394,30,2.00614
0.00396,30,2.01555
0.00398,30,2.03396
0.004,30,2.03158
0.00402,30,2.04272
0.00404,30,2.05237
0.00406,30,2.06224
0.00408,30,2.07096
0.0041,30,2.07834
0.00412,30,2.09155
0.00414,30,2.09797
0.00416,30,2.10843
0.00418,30,2.12141
0.0042,30,2.14689
0.00422,30,2.13632
0.00424,30,2.15113
0.00426,30,2.14954
0.00428,30,2.17128
0.0043,30,2.17181
0.00432,30,2.18171
0.00434,30,2.18926
0.00436,30,2.20206
0.00438,30,2.20894
0.0044,30,2.21885
0.00442,30,2.22622
0.00444,30,2.22707
0.00446,30,2.25132
0.00448,30,2.25474
0.0045,30,2.26293
0.00452,30,2.27036
0.00454,30,2.28227
0.00456,30,2.28992
0.00458,30,2.30215
0.0046,30,2.30722
0.00462,30,2.31632
0.00464,30,2.32954
0.00466,30,2.33736
0.00468,30,2.33517
0.0047,30,2.36165
0.00472,30,2.35627
0.00474,30,2.36008
0.00476,30,2.38855
0.00478,30,2.39414
0.0048,30,2.40668
0.00482,30,2.40295
0.00484,30,2.42443
0.00486,30,2.4287
0.00488,30,2.42871
0.0049,30,2.43006
0.00492,30,2.43649
0.00494,30,2.44616
0.00496,30,2.46027
0.00498,30,2.46157
0.005,30,2.47029
0.001,31,0.519087
0.00102,31,0.529926
0.00104,31,0.540128
0.00106,31,0.549584
0.00108,31,0.560171
0.0011,31,0.57108
0.00112,31,0.582889
0.00114,31,0.59406
0.00116,31,0.603608
0.00118,31,0.614754
0.0012,31,0.62179
0.00122,31,0.634556
0.00124,31,0.645073
0.00126,31,0.656402
0.00128,31,0.665846
0.0013,31,0.676272
0.00132,31,0.686788
0.00134,31,0.698021
0.00136,31,0.709386
0.00138,31,0.716407
0.0014,31,0.72461
0.00142,31,0.734246
0.00144,31,0.746725
0.00146,31,0.761815
0.00148,31,0.76373
0.0015,31,0.774365
0.00152,31,0.785685
0.00154,31,0.794547
0.00156,31,0.808485
0.00158,31,0.820428
0.0016,31,0.829341
0.00162,31,0.838566
0.00164,31,0.849119
0.00166,31,0.859452
0.00168,31,0.868567
0.0017,31,0.878181
0.00172,31,0.889034
0.00174,31,0.896067
0.00176,31,0.912184
0.00178,31,0.916049
0.0018,31,0.929481
0.00182,31,0.941368
0.00184,31,0.945047
0.00186,31,0.965177
0.00188,31,0.972399
0.0019,31,0.983816
0.00192,31,0.992799
0.00194,31,0.999262
0.00196,31,1.0141
0.00198,31,1.02068
0.002,31,1.02677
0.00202,31,1.03748
0.00204,31,1.04887
0.00206,31,1.06274
0.00208,31,1.07183
0.0021,31,1.08393
0.00212,31,1.09872
0.00214,31,1.10736
0.00216,31,1.11852
0.00218,31,1.13417
0.0022,31,1.14326
0.00222,31,1.15237
0.00224,31,1.16194
0.00226,31,1.16912
0.00228,31,1.18533
0.0023,31,1.18969
0.00232,31,1.20298
0.00234,31,1.2181
0.00236,31,1.22734
0.00238,31,1.23654
0.0024,31,1.25409
0.00242,31,1.25497
0.00244,31,1.26598
0.00246,31,1.27725
0.00248,31,1.28884
0.0025,31,1.28841
0.00252,31,1.30439
0.00254,31,1.31638
0.00256,31,1.32905
0.00258,31,1.32911
0.0026,31,1.34896
0.00262,31,1.35811
0.00264,31,1.35786
0.00266,31,1.38172
0.00268,31,1.39256
0.0027,31,1.40053
0.00272,31,1.40938
0.00274,31,1.41748
0.00276,31,1.42528
0.00278,31,1.43282
0.0028,31,1.44369
0.00282,31,1.45049
0.00284,31,1.4667
0.00286,31,1.47805
0.00288,31,1.48982
0.0029,31,1.49453
0.00292,31,1.51284
0.00294,31,1.52101
0.00296,31,1.52938
0.00298,31,1.53761
0.003,31,1.55184
0.00302,31,1.55845
0.00304,31,1.57072
0.00306,31,1.58644
0.00308,31,1.5901
0.0031,31,1.60693
0.00312,31,1.61213
0.00314,31,1.62596
0.00316,31,1.63675
0.00318,31,1.64774
0.0032,31,1.65718
0.00322,31,1.66866
0.00324,31,1.67778
0.00326,31,1.68437
0.00328,31,1.69892
0.0033,31,1.70663
0.00332,31,1.72376
0.00334,31,1.72867
0.00336,31,1.73828
0.00338,31,1.74321
0.0034,31,1.75159
0.00342,31,1.76899
0.00344,31,1.76841
0.00346,31,1.78072
0.00348,31,1.7897
0.0035,31,1.79853
0.00352,31,1.80197
0.00354,31,1.81022
0.00356,31,1.82324
0.00358,31,1.83169
0.0036,31,1.84001
0.00362,31,1.84969
0.00364,31,1.86342
0.00366,31,1.86853
0.00368,31,1.8699
0.0037,31,1.87892
0.00372,31,1.88803
0.00374,31,1.89749
0.00376,31,1.90701
0.00378,31,1.91439
0.0038,31,1.92499
0.00382,31,1.93501
0.00384,31,1.94539
0.00386,31,1.97088
0.00388,31,1.96023
0.0039,31,1.97045
0.00392,31,1.98009
0.00394,31,1.99968
0.00396,31,2.00771
0.00398,31,2.0159
0.004,31,2.03304
0.00402,31,2.03401
0.00404,31,2.04625
0.00406,31,2.05539
0.00408,31,2.0634
0.0041,31,2.06754
0.00412,31,2.07687
0.00414,31,2.0874
0.00416,31,2.09857
0.00418,31,2.10908
0.0042,31,2.11256
0.00422,31,2.12188
0.00424,31,2.13329
0.00426,31,2.14056
0.00428,31,2.15778
0.0043,31,2.16847
0.00432,31,2.17349
0.00434,31,2.17509
0.00436,31,2.1923
0.00438,31,2.19511
0.0044,31,2.21473
0.00442,31,2.2143
0.00444,31,2.21838
0.00446,31,2.22939
0.00448,31,2.24011
0.0045,31,2.26244
0.00452,31,2.27049
0.00454,31,2.25675
0.00456,31,2.27776
0.00458,31,2.28662
0.0046,31,2.2966
0.00462,31,2.30543
0.00464,31,2.32113
0.00466,31,2.31897
0.00468,31,2.33333
0.0047,31,2.33609
0.00472,31,2.34915
0.00474,31,2.35766
0.00476,31,2.36608
0.00478,31,2.3751
0.0048,31,2.38333
0.00482,31,2.39136
0.00484,31,2.39944
0.00486,31,2.40793
0.00488,31,2.41616
0.0049,31,2.42444
0.00492,31,2.43063
0.00494,31,2.43873
0.00496,31,2.44736
0.00498,31,2.4552
0.005,31,2.46594
0.001,32,0.518185
0.00102,32,0.526663
0.00104,32,0.539147
0.00106,32,0.547852
0.00108,32,0.557846
0.0011,32,0.56871
0.00112,32,0.579302
0.00114,32,0.588978
0.00116,32,0.600318
0.00118,32,0.61012
0.0012,32,0.619266
0.00122,32,0.629718
0.00124,32,0.639376
0.00126,32,0.644231
0.00128,32,0.653671
0.0013,32,0.66683
0.00132,32,0.678028
0.00134,32,0.687776
0.00136,32,0.705639
0.00138,32,0.708577
0.0014,32,0.72229
0.00142,32,0.731017
0.00144,32,0.742103
0.00146,32,0.751044
0.00148,32,0.76175
0.0015,32,0.768322
0.00152,32,0.778442
0.00154,32,0.791174
0.00156,32,0.801748
0.00158,32,0.811316
0.0016,32,0.821753
0.00162,32,0.832264
0.00164,32,0.842143
0.00166,32,0.855038
0.00168,32,0.864691
0.0017,32,0.871133
0.00172,32,0.88007
0.00174,32,0.894053
0.00176,32,0.904366
0.00178,32,0.908639
0.0018,32,0.922465
0.00182,32,0.928126
0.00184,32,0.944387
0.00186,32,0.949329
0.00188,32,0.962496
0.0019,32,0.973231
0.00192,32,0.984333
0.00194,32,0.990455
0.00196,32,1.00774
0.00198,32,1.01551
0.002,32,1.02594
0.00202,32,1.03877
0.00204,32,1.04964
0.00206,32,1.05818
0.00208,32,1.06549
0.0021,32,1.08308
0.00212,32,1.0962
0.00214,32,1.1023
0.00216,32,1.11392
0.00218,32,1.12039
0.0022,32,1.13191
0.00222,32,1.14296
0.00224,32,1.15557
0.00226,32,1.16471
0.00228,32,1.17555
0.0023,32,1.1867
0.00232,32,1.19259
0.00234,32,1.20934
0.00236,32,1.21919
0.00238,32,1.22555
0.0024,32,1.23801
0.00242,32,1.24804
0.00244,32,1.25925
0.00246,32,1.27182
0.00248,32,1.28116
0.0025,32,1.28953
0.00252,32,1.29571
0.00254,32,1.31516
0.00256,32,1.32089
0.00258,32,1.32938
0.0026,32,1.33975
0.00262,32,1.34786
0.00264,32,1.36189
0.00266,32,1.36363
0.00268,32,1.36865
0.0027,32,1.38493
0.00272,32,1.39622
0.00274,32,1.40797
0.00276,32,1.41669
0.00278,32,1.42451
0.0028,32,1.43996
0.00282,32,1.45718
0.00284,32,1.46936
0.00286,32,1.4798
0.00288,32,1.4803
0.0029,32,1.49129
0.00292,32,1.50559
0.00294,32,1.51311
0.00296,32,1.52011
0.00298,32,1.5388
0.003,32,1.54452
0.00302,32,1.55009
0.00304,32,1.56635
0.00306,32,1.57679
0.00308,32,1.58779
0.0031,32,1.59675
0.00312,32,1.61072
0.00314,32,1.61902
0.00316,32,1.62849
0.00318,32,1.63557
0.0032,32,1.64591
0.00322,32,1.6528
0.00324,32,1.66155
0.00326,32,1.6694
0.00328,32,1.67825
0.0033,32,1.6856
0.00332,32,1.69428
0.00334,32,1.70264
0.00336,32,1.71151
0.00338,32,1.72102
0.0034,32,1.73198
0.00342,32,1.74419
0.00344,32,1.75429
0.00346,32,1.7494
0.00348,32,1.75855
0.0035,32,1.76779
0.00352,32,1.7767
0.00354,32,1.78628
0.00356,32,1.801
0.00358,32,1.80534
0.0036,32,1.81502
0.00362,32,1.82466
0.00364,32,1.83448
0.00366,32,1.8444
0.00368,32,1.85439
0.0037,32,1.86458
0.00372,32,1.87439
0.00374,32,1.88443
0.00376,32,1.89836
0.00378,32,1.91218
0.0038,32,1.92113
0.00382,32,1.92305
0.00384,32,1.9312
0.00386,32,1.94099
0.00388,32,1.94964
0.0039,32,1.96039
0.00392,32,1.97156
0.00394,32,1.9815
0.00396,32,1.98957
0.00398,32,2.00416
0.004,32,2.00706
0.00402,32,2.01648
0.00404,32,2.02613
0.00406,32,2.04155
0.00408,32,2.05154
0.0041,32,2.05201
0.00412,32,2.07198
0.00414,32,2.08218
0.00416,32,2.09195
0.00418,32,2.09877
0.0042,32,2.11161
0.00422,32,2.13144
0.00424,32,2.1359
0.00426,32,2.14046
0.00428,32,2.14037
0.0043,32,2.14631
0.00432,32,2.15602
0.00434,32,2.16454
0.00436,32,2.17261
0.00438,32,2.18113
0.0044,32,2.18927
0.00442,32,2.19808
0.00444,32,2.21249
0.00446,32,2.21573
0.00448,32,2.21347
0.0045,32,2.21972
0.00452,32,2.23674
0.00454,32,2.25548
0.00456,32,2.24878
0.00458,32,2.274
0.0046,32,2.29228
0.00462,32,2.27259
0.00464,32,2.28276
0.00466,32,2.28875
0.00468,32,2.29875
0.0047,32,2.32408
0.00472,32,2.33249
0.00474,32,2.33732
0.00476,32,2.34958
0.00478,32,2.35879
0.0048,32,2.3597
0.00482,32,2.37058
0.00484,32,2.37882
0.00486,32,2.38391
0.00488,32,2.38795
0.0049,32,2.38932
0.00492,32,2.40953
0.00494,32,2.41345
0.00496,32,2.40954
0.00498,32,2.42835
0.005,32,2.43615
0.001,33,0.514622
0.00102,33,0.522753
0.00104,33,0.532872
0.00106,33,0.540197
0.00108,33,0.548052
0.0011,33,0.561964
0.00112,33,0.570791
0.00114,33,0.580744
0.00116,33,0.594081
0.00118,33,0.601145
0.0012,33,0.614176
0.00122,33,0.624485
0.00124,33,0.633457
0.00126,33,0.64288
0.00128,33,0.653048
0.0013,33,0.663296
0.00132,33,0.673529
0.00134,33,0.683634
0.00136,33,0.694178
0.00138,33,0.704769
0.0014,33,0.714851
0.00142,33,0.725949
0.00144,33,0.7361
0.00146,33,0.746313
0.00148,33,0.757043
0.0015,33,0.767041
0.00152,33,0.777345
0.00154,33,0.787466
0.00156,33,0.796764
0.00158,33,0.806735
0.0016,33,0.815941
0.00162,33,0.831999
0.00164,33,0.836646
0.00166,33,0.837988
0.00168,33,0.856548
0.0017,33,0.86295
0.00172,33,0.874112
0.00174,33,0.88738
0.00176,33,0.893042
0.00178,33,0.903688
0.0018,33,0.913974
0.00182,33,0.927861
0.00184,33,0.935624
0.00186,33,0.943168
0.00188,33,0.953236
0.0019,33,0.968499
0.00192,33,0.976153
0.00194,33,0.990125
0.00196,33,0.999073
0.00198,33,1.00256
0.002,33,1.01759
0.00202,33,1.02916
0.00204,33,1.04066
0.00206,33,1.04968
0.00208,33,1.0599
0.0021,33,1.07282
0.00212,33,1.08856
0.00214,33,1.09524
0.00216,33,1.10678
0.00218,33,1.11732
0.0022,33,1.12661
0.00222,33,1.1357
0.00224,33,1.14466
0.00226,33,1.1579
0.00228,33,1.17246
0.0023,33,1.1878
0.00232,33,1.19529
0.00234,33,1.20098
0.00236,33,1.2068
0.00238,33,1.22314
0.0024,33,1.23223
0.00242,33,1.24035
0.00244,33,1.24971
0.00246,33,1.2596
0.00248,33,1.2678
0.0025,33,1.27508
0.00252,33,1.28371
0.00254,33,1.29247
0.00256,33,1.31003
0.00258,33,1.31333
0.0026,33,1.32382
0.00262,33,1.33264
0.00264,33,1.34738
0.00266,33,1.35871
0.00268,33,1.36913
0.0027,33,1.38086
0.00272,33,1.39041
0.00274,33,1.40704
0.00276,33,1.41133
0.00278,33,1.42536
0.0028,33,1.43132
0.00282,33,1.44892
0.00284,33,1.45929
0.00286,33,1.46358
0.00288,33,1.47007
0.0029,33,1.48092
0.00292,33,1.49275
0.00294,33,1.5078
0.00296,33,1.51497
0.00298,33,1.52396
0.003,33,1.53273
0.00302,33,1.53693
0.00304,33,1.54746
0.00306,33,1.55608
0.00308,33,1.56473
0.0031,33,1.57253
0.00312,33,1.58181
0.00314,33,1.59283
0.00316,33,1.60316
0.00318,33,1.61341
0.0032,33,1.62421
0.00322,33,1.63369
0.00324,33,1.64259
0.00326,33,1.64134
0.00328,33,1.65052
0.0033,33,1.66152
0.00332,33,1.66948
0.00334,33,1.67831
0.00336,33,1.68764
0.00338,33,1.70726
0.0034,33,1.70641
0.00342,33,1.71578
0.00344,33,1.72558
0.00346,33,1.73572
0.00348,33,1.74615
0.0035,33,1.75682
0.00352,33,1.76687
0.00354,33,1.78522
0.00356,33,1.79134
0.00358,33,1.80053
0.0036,33,1.80548
0.00362,33,1.82432
0.00364,33,1.8268
0.00366,33,1.83688
0.00368,33,1.84709
0.0037,33,1.85568
0.00372,33,1.87099
0.00374,33,1.86799
0.00376,33,1.87739
0.00378,33,1.89516
0.0038,33,1.90822
0.00382,33,1.91838
0.00384,33,1.92817
0.00386,33,1.92897
0.00388,33,1.94759
0.0039,33,1.96384
0.00392,33,1.95722
0.00394,33,1.97195
0.00396,33,1.97058
0.00398,33,1.97979
0.004,33,1.98986
0.00402,33,1.99962
0.00404,33,2.00899
0.00406,33,2.01852
0.00408,33,2.02719
0.0041,33,2.03639
0.00412,33,2.04617
0.00414,33,2.05032
0.00416,33,2.06021
0.00418,33,2.0686
0.0042,33,2.0778
0.00422,33,2.08706
0.00424,33,2.09772
0.00426,33,2.10716
0.00428,33,2.12387
0.0043,33,2.13293
0.00432,33,2.14198
0.00434,33,2.14133
0.00436,33,2.15108
0.00438,33,2.16231
0.0044,33,2.17834
0.00442,33,2.17683
0.00444,33,2.18819
0.00446,33,2.19695
0.00448,33,2.20817
0.0045,33,2.21697
0.00452,33,2.22615
0.00454,33,2.23467
0.00456,33,2.24268
0.00458,33,2.252
0.0046,33,2.26137
0.00462,33,2.27057
0.00464,33,2.27848
0.00466,33,2.27815
0.00468,33,2.28611
0.0047,33,2.292
0.00472,33,2.30569
0.00474,33,2.3106
0.00476,33,2.31885
0.00478,33,2.3271
0.0048,33,2.33614
0.00482,33,2.34431
0.00484,33,2.35244
0.00486,33,2.35542
0.00488,33,2.36884
0.0049,33,2.37566
0.00492,33,2.38406
0.00494,33,2.39058
0.00496,33,2.39821
0.00498,33,2.40531
0.005,33,2.41881
0.001,34,0.508486
0.00102,34,0.519237
0.00104,34,0.526465
0.00106,34,0.536641
0.00108,34,0.546755
0.0011,34,0.557497
0.00112,34,0.567462
0.00114,34,0.578603
0.00116,34,0.588319
0.00118,34,0.597924
0.0012,34,0.608078
0.00122,34,0.618943
0.00124,34,0.6242
0.00126,34,0.63525
0.00128,34,0.649265
0.0013,34,0.661035
0.00132,34,0.671765
0.00134,34,0.681416
0.00136,34,0.691212
0.00138,34,0.701149
0.0014,34,0.707331
0.00142,34,0.716083
0.00144,34,0.726315
0.00146,34,0.741947
0.00148,34,0.747217
0.0015,34,0.762096
0.00152,34,0.772311
0.00154,34,0.78345
0.00156,34,0.7914
0.00158,34,0.800856
0.0016,34,0.811681
0.00162,34,0.822242
0.00164,34,0.825253
0.00166,34,0.842697
0.00168,34,0.848892
0.0017,34,0.857046
0.00172,34,0.867478
0.00174,34,0.877763
0.00176,34,0.888582
0.00178,34,0.89839
0.0018,34,0.909122
0.00182,34,0.918207
0.00184,34,0.926895
0.00186,34,0.939967
0.00188,34,0.950354
0.0019,34,0.960794
0.00192,34,0.970238
0.00194,34,0.982843
0.00196,34,0.995272
0.00198,34,1.00496
0.002,34,1.01762
0.00202,34,1.02645
0.00204,34,1.03772
0.00206,34,1.04744
0.00208,34,1.05749
0.0021,34,1.06614
0.00212,34,1.07447
0.00214,34,1.0865
0.00216,34,1.09524
0.00218,34,1.11556
0.0022,34,1.12203
0.00222,34,1.13279
0.00224,34,1.13445
0.00226,34,1.13735
0.00228,34,1.15833
0.0023,34,1.16962
0.00232,34,1.17975
0.00234,34,1.19217
0.00236,34,1.19569
0.00238,34,1.20111
0.0024,34,1.20953
0.00242,34,1.22464
0.00244,34,1.23454
0.00246,34,1.25098
0.00248,34,1.25588
0.0025,34,1.26771
0.00252,34,1.28353
0.00254,34,1.29593
0.00256,34,1.30118
0.00258,34,1.31168
0.0026,34,1.32307
0.00262,34,1.33072
0.00264,34,1.34483
0.00266,34,1.35282
0.00268,34,1.36529
0.0027,34,1.37655
0.00272,34,1.38567
0.00274,34,1.39176
0.00276,34,1.40642
0.00278,34,1.41551
0.0028,34,1.42228
0.00282,34,1.43096
0.00284,34,1.43678
0.00286,34,1.4478
0.00288,34,1.45787
0.0029,34,1.46684
0.00292,34,1.47716
0.00294,34,1.4877
0.00296,34,1.49755
0.00298,34,1.50739
0.003,34,1.51686
0.00302,34,1.52183
0.00304,34,1.53251
0.00306,34,1.53949
0.00308,34,1.5446
0.0031,34,1.55187
0.00312,34,1.56128
0.00314,34,1.57088
0.00316,34,1.58488
0.00318,34,1.59328
0.0032,34,1.60052
0.00322,34,1.60974
0.00324,34,1.61954
0.00326,34,1.63038
0.00328,34,1.64144
0.0033,34,1.65032
0.00332,34,1.67385
0.00334,34,1.68009
0.00336,34,1.69095
0.00338,34,1.68788
0.0034,34,1.70237
0.00342,34,1.70414
0.00344,34,1.71882
0.00346,34,1.72649
0.00348,34,1.74319
0.0035,34,1.74324
0.00352,34,1.76415
0.00354,34,1.77398
0.00356,34,1.77991
0.00358,34,1.78901
0.0036,34,1.79897
0.00362,34,1.80312
0.00364,34,1.81606
0.00366,34,1.8224
0.00368,34,1.82793
0.0037,34,1.84044
0.00372,34,1.85059
0.00374,34,1.85979
0.00376,34,1.86881
0.00378,34,1.87628
0.0038,34,1.88576
0.00382,34,1.89491
0.00384,34,1.90415
0.00386,34,1.91412
0.00388,34,1.92372
0.0039,34,1.9341
0.00392,34,1.94351
0.00394,34,1.95279
0.00396,34,1.96333
0.00398,34,1.96986
0.004,34,1.97983
0.00402,34,1.99609
0.00404,34,1.99995
0.00406,34,2.0092
0.00408,34,2.01778
0.0041,34,2.03175
0.00412,34,2.03127
0.00414,34,2.044
0.00416,34,2.05331
0.00418,34,2.06253
0.0042,34,2.06848
0.00422,34,2.0796
0.00424,34,2.08871
0.00426,34,2.0963
0.00428,34,2.10642
0.0043,34,2.1151
0.00432,34,2.12347
0.00434,34,2.13164
0.00436,34,2.14046
0.00438,34,2.14874
0.0044,34,2.15752
0.00442,34,2.17017
0.00444,34,2.17781
0.00446,34,2.18652
0.00448,34,2.19542
0.0045,34,2.20285
0.00452,34,2.2112
0.00454,34,2.21958
0.00456,34,2.22784
0.00458,34,2.2361
0.0046,34,2.24428
0.00462,34,2.25253
0.00464,34,2.26092
0.00466,34,2.26706
0.00468,34,2.27477
0.0047,34,2.28479
0.00472,34,2.29392
0.00474,34,2.30127
0.00476,34,2.30919
0.00478,34,2.31699
0.0048,34,2.32436
0.00482,34,2.3294
0.00484,34,2.34018
0.00486,34,2.34791
0.00488,34,2.35654
0.0049,34,2.36418
0.00492,34,2.37118
0.00494,34,2.3782
0.00496,34,2.38587
0.00498,34,2.39343
0.005,34,2.39936
0.001,35,0.504295
0.00102,35,0.514189
0.00104,35,0.521342
0.00106,35,0.534116
0.00108,35,0.544687
0.0011,35,0.555559
0.00112,35,0.564963
0.00114,35,0.573287
0.00116,35,0.580997
0.00118,35,0.590063
0.0012,35,0.605047
0.00122,35,0.609674
0.00124,35,0.620217
0.00126,35,0.629931
0.00128,35,0.646856
0.0013,35,0.649831
0.00132,35,0.661941
0.00134,35,0.671206
0.00136,35,0.683507
0.00138,35,0.690856
0.0014,35,0.702774
0.00142,35,0.711206
0.00144,35,0.726887
0.00146,35,0.736551
0.00148,35,0.739734
0.0015,35,0.752686
0.00152,35,0.765407
0.00154,35,0.771808
0.00156,35,0.782078
0.00158,35,0.79747
0.0016,35,0.804495
0.00162,35,0.817779
0.00164,35,0.817727
0.00166,35,0.830815
0.00168,35,0.840341
0.0017,35,0.846789
0.00172,35,0.857374
0.00174,35,0.871159
0.00176,35,0.880252
0.00178,35,0.889329
0.0018,35,0.899096
0.00182,35,0.911812
0.00184,35,0.92156
0.00186,35,0.931584
0.00188,35,0.944461
0.0019,35,0.957478
0.00192,35,0.968173
0.00194,35,0.976746
0.00196,35,0.987139
0.00198,35,0.992125
0.002,35,1.0051
0.00202,35,1.01894
0.00204,35,1.02952
0.00206,35,1.04433
0.00208,35,1.05258
0.0021,35,1.04912
0.00212,35,1.06051
0.00214,35,1.08243
0.00216,35,1.09277
0.00218,35,1.10555
0.0022,35,1.10823
0.00222,35,1.11472
0.00224,35,1.12487
0.00226,35,1.13432
0.00228,35,1.14223
0.0023,35,1.15213
0.00232,35,1.16643
0.00234,35,1.18631
0.00236,35,1.19202
0.00238,35,1.19573
0.0024,35,1.21797
0.00242,35,1.22257
0.00244,35,1.23299
0.00246,35,1.24427
0.00248,35,1.25373
0.0025,35,1.26353
0.00252,35,1.2755
0.00254,35,1.28652
0.00256,35,1.29595
0.00258,35,1.30811
0.0026,35,1.3133
0.00262,35,1.3198
0.00264,35,1.33103
0.00266,35,1.34124
0.00268,35,1.35239
0.0027,35,1.3584
0.00272,35,1.36652
0.00274,35,1.37771
0.00276,35,1.38786
0.00278,35,1.39931
0.0028,35,1.40696
0.00282,35,1.4135
0.00284,35,1.42264
0.00286,35,1.42606
0.00288,35,1.43466
0.0029,35,1.44389
